"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81"
"Sytl3",0.0234110017840374,0.0369787514759847,-0.064453662538637,-0.00978633882702766,-0.018652597699177,-0.0370778564474458,-0.0262258237611627,-0.0453818541028692,0.0246228930422138,0.0029385641619632,-0.0412692819264304,-0.0394354499865807,-0.00938744177284866,0.0117867041437294,-0.0510284570112266,0.030981374016974,0.0454168605422164,-0.00701039210562549,0.0483969844347305,0.0284157711375893,0.024457720011633,-0.0518589020073636,0.00213597662263824,-0.0684870763484105,-0.0483167029581277,0.0161765942540713,-0.0362917285694198,0.0439684984523626,-0.0337949806134649,-0.0204010973558733,0.0175170636260277,-0.0190564614452907,0.00472163620863206,0.00476822345995933,0.015708461788762,0.00493001661415961,-0.0351384755450432,0.0249077752023773,-0.0240834730260434,0.0112587622977924,-0.00906588930936302,0.0242667407974833,-0.0789653084618338,0.0365069106011163,-0.00454052908893923,0.0338851583835353,0.0155852841720163,-0.0546034713121028,-0.0353429370629689,-0.0135159752156073,-0.0354180929081917,0.0214803482110785,-0.00433949870463648,-0.00112570599908062,0.0623556489139049,-0.0124854469115439,0.00852104986370676,-0.0116949457544147,0.00464498142566161,-0.011146311011086,0.00240922317499735,0.0480976682075613,0.00899188908975197,-0.00553301541186259,0.0239138812651723,0.0284356283549612,-0.0591526093082248,0.0201372056173625,-0.0187246901498714,-0.00466160692923585,0.0158973678275299,0.0256622277382438,0.00154580969990148,0.00348798626272536,0.0197743467671616,0.0332293450823545,0.0118080850988292,-0.0232740292395421,0.00119997364461933,-0.00499840686425061,0.00641926376416821
"Syvn1",0.0302650774655577,0.00611867306966242,0.0394847630855383,0.0201331548572397,-0.0246351459845546,-0.021757909234583,0.00381608893604109,0.024666642584203,0.00219124844384913,-0.031245745557272,-0.048326535911118,0.0378861301684267,-0.0978987698080051,-0.0230550876225349,-0.0494035808048682,-0.0412333410432162,0.0124750435839403,0.0419559851091972,0.00791422777530709,-0.048014976850567,-0.0519105494122884,0.0287012846846352,-0.0272111658600994,0.0476547959225381,0.0268644799821665,0.0280670314067382,-0.0501043198583876,-0.00813350830606061,0.0381521075274121,-0.0643628009252246,0.037285998904746,-0.0430598490097923,0.00316727857457325,0.00159164026554539,-0.0530721010156057,0.0769155299168306,0.0367118665268467,0.00447966152298707,-0.030511321088836,0.0305368980775904,0.0225633355388429,-0.0314907623587421,-0.0208941897249368,-0.0438479424498704,0.0981341325003877,0.0499048744577653,-0.0122766176764495,-0.022870634074821,-0.0103706271052978,0.0204172243811351,0.0406856991527001,-0.0900548308035408,-0.0077661635931054,0.0312286767693843,-0.0359307409414825,0.027998775452065,-0.000820492732063638,0.0406661813853622,0.00575957635128102,-0.049209144146006,0.00320349259755969,-0.0317434307925571,-0.011686103846629,-0.0177957595245117,0.0633507479358746,0.00177228754044674,-0.0201705156355856,-0.00312217795533877,0.0310136048611423,-0.0350297458147969,0.0227462106567042,0.027890365317812,-0.0228979785390972,0.0254608816372747,0.000186254597791775,0.0954879818376424,-0.00571038515458582,0.0042493661672106,0.0515267271910619,0.0151603064750139,0.0348713154160708
"Taf1",-0.0293890169176811,-0.0321033210509228,-0.0496805256611775,-0.0277820111818022,0.000191405484972648,-0.0053300307325379,0.0169937598587265,-0.015315427782998,-0.0129690270037469,0.0128373552176793,0.00814232882495669,0.0634231620506462,0.013442885552039,-0.0145956337029864,-0.0329970385129148,0.0889928637421555,0.0250181880947597,0.0160953605171965,0.0325593297510123,-0.0405722113448723,0.0385567553763041,-0.00637393471475591,0.0394839897083549,-0.00334132582199267,0.00516281239555455,0.0166621062487168,-0.0187320259907029,0.0219883238931496,0.0480062781155335,-0.00824152255803938,-0.0126906357717025,-0.03615424941024,0.0271424281041621,0.0292781359878432,-0.082735014551051,-0.0560163038757066,-0.0560463888907505,-0.0296817846614731,-0.0128843525560647,-0.00375304333724248,-0.0225090046617103,-0.0361980506563257,-0.0553236992318669,-0.0290070747064223,0.0273249286650158,0.00210600030773271,-0.0562894070341395,-0.0407173666080999,-0.0896878841254576,-0.00344229522484387,-0.0181891727479119,0.0268937044629933,-0.00792244021427886,0.0781901933733166,-0.0126805142382662,-0.0163793952851693,-0.0204388898205072,-0.0867841485859577,0.0890464577441638,-0.110747241663912,0.0465079338152945,0.0648678993884652,0.123508100743516,0.00824876728564017,0.0063998943812564,0.0696924365615582,0.0932914942350409,-0.036893911291615,0.0383643216415259,0.125182743140429,-0.0119766207878629,-0.0443626941014477,0.0280919929536357,0.0899880485288964,0.0935146798830267,-0.0484425751894786,0.065158381408371,-0.0114992506486286,-0.0424305247726221,0.0750995291214737,-0.0327730361025387
"Taf4b",-0.0326667648760579,-0.00257736056758011,0.00015376291369064,-0.062506879980417,-0.000863975463572433,0.0354501970730991,0.031577574251711,0.0287282674873154,0.0145152454068855,-0.03097358609574,-0.0305452790363177,-0.0279890593528252,0.0691115733952563,0.00151508376717948,0.0229626985471795,-0.0240955242755938,-0.0569731389464136,0.0152026079534123,-0.0263447722768547,0.0172079633975581,0.0131221982367843,-0.0354634475759626,-0.0168719993631124,-0.0725480087542802,-0.0356352222231574,-0.036908276512844,-0.0597575137152047,-0.0411268652694105,-0.0700821301277345,-0.0428955955783085,0.0329602037074551,0.033112789328399,-0.00779545491356187,-0.022946644491682,0.00270062921413667,0.0716259912872952,-0.00595812296457608,-0.0483584174541508,0.00495247327935151,0.034675875881681,0.0203651252214933,-0.0512879149814251,-0.0157042971334808,0.0275143084016921,0.0462874342869983,0.0555780574367228,-0.0449336706746853,-0.0038891459455382,-0.0491114727895844,-0.0458365536806385,0.0765786884536267,-0.053166598955455,-0.0198068227308261,0.0363238978426424,0.0160590677598809,-0.0285930134097455,0.04299583930539,-0.0661044735340019,-0.101675905529097,-0.0183398696780576,-0.0666036144023678,0.0394719063350019,0.0617689528927463,0.00550988497779944,-0.0047358886710824,0.0651121117508036,0.0520261385479258,-0.0265849067342633,0.0464433582001123,-0.0727290973275839,-0.0393172472014053,-0.0546684935352597,-0.0104807922664437,0.0766314496775822,0.0907838634935644,-0.00103131705489537,-0.0371957617624648,0.0440465854569377,-0.0842362036929724,-0.00973038342318968,-0.0181319811029764
"Tasp1",-0.0222601549544496,0.0419896351757528,0.0367442314738389,-0.0116094586319198,-0.0315601989945926,0.00824205357272033,-0.022200710590283,0.0627305298020791,-0.0181958412495689,0.0351127632704676,-0.0444944639973632,0.0831745663048167,-0.018225786444914,0.0100283623109729,0.0166223708451117,-0.0468418938798324,0.0775138680649634,0.0210995282969112,0.00941590092617875,0.0327711683815369,0.0487536519020111,0.0283136254816007,-0.0130958165082194,-0.0352903366229078,0.0186272479876478,0.0575479788055166,-0.0073533705277098,0.00258511875887568,0.0417652055594621,0.015983533502129,0.0138817694897861,0.00954170307521904,0.0192360144678781,0.0205109492616098,0.000887760055368336,-0.00152561224886203,0.0190789117436466,0.011614655029908,0.0532080683520632,0.020968007662822,-0.0130924852914685,-0.00819409574049997,-0.0902494860289333,0.0497736611426133,-0.0102897678153096,-0.0404739017547714,0.024590844714492,-0.0507312289731961,-0.00606821131202907,0.0426750373276116,-0.00539904535123589,0.0138758008457624,0.0258806098425083,0.0103784158976842,-0.0038466264907444,-0.0190438062466127,-0.00506094653858883,0.00674302906383124,0.0222596699985333,0.00345155303998831,0.013904973157476,0.0192644369141802,0.0168604175245158,0.00840000002695621,-0.0225423648244595,0.0282441542317921,-0.00186026741845233,0.0137043146216685,0.000773661971951665,0.00195800716397453,0.00208720944952301,0.00129440304291828,0.0888517614630779,-0.0289576005795212,-0.00442799949374978,0.00566248861194888,-0.00749331570321194,-0.037936288755526,-0.00563599925462932,0.0285301267532389,0.021717214813733
"Tatdn2",0.0026188398838696,0.0200422804961881,0.0147242555652408,-0.0230808192471765,-0.0091474950047438,-0.04388724721034,-0.0430591240161957,-0.00154678147747733,-0.0137628529141296,0.0269239865918033,-0.0165578235080096,0.0344102564221699,-0.0388185784330783,0.0179084642655391,0.00568048616004964,-0.0258953061736114,0.0853256744444239,-0.00121873403186272,0.000415759733196265,0.0259541909121339,0.0109157478341823,-0.0589219349904758,0.0252935759475489,-0.0680174357761728,0.0452731812120264,-0.0358224902592828,0.0425984210188536,-0.0494420018315502,-0.0378207349378009,-0.0116904615503118,-0.010714834027494,-0.0339813819188146,0.0327330279384701,0.0203129680221199,0.00235501281399608,0.000415449629612088,0.0690052849243152,0.0387765956682688,0.00989640075858233,0.0409616841761703,0.0306630195437484,0.00153029242129222,0.0027982499841824,0.029342144440954,-0.0521412675054916,-0.0543559462744961,0.00713607141644661,-0.0413690418811645,-0.0506768696354505,-0.100972510089448,0.132208728203289,-0.0333353360260927,-0.302271579276062,-0.0649687949834565,0.270256116002515,0.0315918752034108,0.0777838379475709,0.06666554914504,-0.0740268508903833,0.0988552713829653,0.0778400987359202,-0.0404010620903411,0.134040991161156,-0.045295198311241,0.0233604091166995,-0.0367544507808308,-0.13361034627282,0.0418235237671428,0.0489997206506566,0.0219668048652242,-0.007931317816472,0.0539243465387768,-0.057812236318912,-0.0975057230513206,0.102053647364509,-0.0642868515893631,-0.0166080563448099,0.0432562751740946,0.0232053819003476,-0.0159775601022494,0.0349429542601916
"Tbc1d10c",-0.039475555138756,0.0402481993724668,-0.0276110138956564,0.0180916347638607,-0.0415764163645268,0.0236665582543825,-0.0362481228604272,0.0360154879369495,0.0352693352302078,-0.0115226060014102,0.00273240076581352,0.00162630590964404,0.0817566522230441,-0.0152203507942642,0.0219789387624932,-0.0217198704783139,0.0102085231760107,-0.0441197515330386,-0.046834267509284,-0.0325177365361627,0.0203865939209748,-0.00471499548154875,-0.0117439464549603,0.04526653352747,-0.0194994588460635,-0.0548007486000366,-0.00748237001045458,0.0228274491359453,0.0125754085775322,0.0260827240741709,-0.0754972632547447,-0.0481561158322138,0.0422823006303028,0.0013305953760969,0.00860853606484604,-0.00156255811370161,-0.00316739591689189,0.0073011278600597,0.000528967038106991,-0.0331486752066663,0.0611879441197319,0.0103162057147178,0.016736451191501,0.040731130994203,0.00391664303283853,-0.00107502871180455,0.0135017786799043,0.00541841448733147,0.0074849045743844,-0.0301104883907569,-0.00276395973234393,-0.00774491450350349,-0.00906895218481519,0.000881296963770037,0.00206962900796416,0.0096163420445275,-0.0071472049829849,0.0049674999765772,-0.0112156564231556,0.00471485331305253,0.0154906439215735,0.0122077535007591,-0.0117625615841828,-0.00155991287111091,0.00587681273740037,0.0163054260417388,0.0120733538381028,0.00447354383176247,0.0129402363689631,-0.0057930028475302,-0.00250405362141681,-0.0154881002413585,0.0252568172080682,0.0128022173513026,-0.00390683372188384,-0.00416855561817206,0.00414152903331903,-0.0188140310179006,-0.00752394896444029,-0.00667210831584956,-0.00173300831076604
"Tbc1d17",0.0205945388839443,0.00538338199911029,0.0356328147852208,-0.0453501008462102,-0.0536083034326831,-0.0111806396602846,0.0146633162059176,0.00547766061413348,0.0472798921757221,-0.01564034830156,0.0107321735125339,-0.021075452992038,0.0281772992408929,0.00677116363952606,-0.0365683141796441,0.00324586996886479,0.0807977924617437,0.0355601182357581,0.00466976270559684,-0.018289279016127,0.0207453087743587,-0.0394697724380995,-0.0636750116871215,-0.00913562550071843,0.0125077993718697,-0.0147413405560872,-0.0598400915130289,0.0248433683155869,0.0589977934355519,-0.075308865701805,0.00136051311068234,-0.0306318892588802,0.0659644309565201,-0.0472818988497764,0.0854464947637743,0.0170351387575049,-0.0357074422544132,0.0550123665964878,0.0441947338955536,0.0397333441336649,-0.0100066335108664,0.00844415488758484,-0.0139692934904283,-0.000485025383619183,-0.00816348245955527,-0.0106881459178389,0.0412018546065489,0.080962663344133,-0.0467221057781312,-0.0112188901963008,0.069787378348037,0.0623888089030093,0.00756847407394799,0.0435017507655114,0.0509198350781092,-0.062572815783879,-0.0611009132826243,-0.00530698409351276,0.113774780159606,-0.0082400712908864,0.0385694330949742,-0.0429535181085115,-0.00288419464896814,0.0585041691028313,-0.027872061394941,0.0301472413793811,0.0599246042051858,-0.00282794579648179,0.00794213197790292,-0.0181183041131989,-0.0208170580655951,0.0502561776186706,-0.200736379238879,0.0400959332188821,-0.0891342461857613,0.019148201041284,-0.00382992699670226,0.0162075900892905,-0.00704927545555718,-0.0682914377120242,-0.0236686187263772
"Tbc1d9b",0.0329690088698744,0.02104671399984,0.0342622918257989,0.0233063216066646,-0.0693049504902152,0.018367190775197,-0.0391684898841898,0.0179227920208943,0.0337284278606305,0.0248669534759491,0.0140233603794844,0.0142782372366102,-0.0281467189626116,0.0509128496140757,0.0602235586649716,0.0117893253094368,-0.0313464588957679,-0.0144072759136951,-0.00824649864365429,0.0495698477340515,-0.0293854114802568,-0.00385455417444624,-0.0168379485017862,-0.0225588504706886,0.0501089583624258,-0.0125607042822542,0.0650659703801872,-0.033773804465225,-0.00872006641860155,0.0107734566065512,-0.016515810148478,0.0561502992394343,0.0136806841109824,-0.0259891825905028,0.0996657221860764,-0.00907010900164282,-0.0676217352937866,0.0186065215098255,0.00633173104288199,0.0429933622946687,0.00372200074077375,-0.00494526891757136,-0.010059343534663,-0.0241984921590672,0.00243741175801537,0.0122255041408822,-0.0193961560098085,-0.00340015630569552,0.0615516852891707,0.0288287893731067,0.0204055855851191,-0.0318413189507946,-0.0129211141520296,0.0481103796415188,0.0204404721598694,-0.0502715125264878,0.040456683276677,0.0467894949897572,0.00937395034308384,0.0108705324514219,-0.0123690016540015,-0.0094704283552155,-0.0254589824639488,0.00359767974908388,-0.012700070726404,0.0102061794627556,-0.0577802560554208,-0.00341422472667493,0.000575383067725396,0.0137542614069458,-0.0255254611284517,-0.0244162490359677,-0.0116018990488303,-0.0299130914517604,-0.00505264760690731,0.0085285465293345,0.043632209761165,-0.0479494787134781,-0.0248551380277738,0.00962334655695989,0.0145263250684579
"Tbcc",0.0142388885131314,0.0125504926548172,0.017274753501529,-0.0334777611318225,0.0227868050116706,0.00747237251015897,0.0421438210363556,0.036859423027768,-0.0104279381044423,-0.0642128643584094,0.0169515911089206,-0.0674668585048997,-0.0101520183885948,-0.0768753299141456,-0.0463182680765744,-0.0451683238308049,-0.0326457418981462,-0.00720130896652063,-0.0162668870606988,0.04211494516394,-0.0286873408505105,-0.0815904688758882,0.0467444542085894,0.0227401582425466,-0.0308776850055978,0.0577286143981305,0.0126003724714024,-0.0034888448292127,0.0261272784658941,-0.0273585164942063,0.00922124992513112,-0.0177836178962485,-0.00610841702029467,-0.0856128821507541,0.00424903829565395,0.0476610737754558,-0.0022667265338865,-0.0045410388568378,0.0622205654199217,0.00174429555263001,-0.000814131705926461,-0.0180394929519256,0.0133092506033401,0.120913373941806,0.0170526186160045,-0.0551124341670192,0.0630047693343662,-0.0148369379578179,-0.0415882791964544,0.0216832511671765,-0.112868440040382,0.00747946857655071,-0.00123171489776657,0.0499216482285835,0.0430989213177612,0.059320419145822,0.0139101354421645,-0.159092343053518,-0.00574095932003917,0.0399057349258802,-0.0889953112047573,-0.0341600153514189,0.022424793563496,0.0530980473767583,-0.0753127941339606,7.11110029368197e-05,-0.00333178097431856,0.0583184064337795,0.0270472335131259,0.0290615203924834,-0.0453120800553586,-0.0617208192314215,0.00631642111775262,-0.0822818095243438,-0.0828741990073934,-0.00438654783511084,-0.108295293158399,-0.0426550276031657,-0.0927339930353085,0.142117205447483,0.00334869038954373
"Tbx21",0.0264883302949742,0.0628716438067296,-0.0393620060326851,-0.00292095973022387,0.0228861727346395,-0.00598790161466059,-0.0489427931463052,-0.017725778303232,-0.0390023229996995,-0.0164418623442761,-0.0230136359952115,-0.0431844867934432,-0.0214717576325276,0.00925893174315498,0.0522258626922276,-0.00238730030302438,-0.0044284040450909,-0.0147129764450112,0.0328941906825625,-0.0159665867964229,-0.0198314230087251,-0.0229231674645369,0.0285482241102641,-0.0692031903096905,0.00797994474902044,0.0119892990477134,0.00203858263397759,0.0540847791622474,0.0249048956180174,0.00435474434837116,0.0295631222035055,0.00708568204470913,0.00422550873284336,-0.0310597533773663,-0.0354451995658074,0.00698748450663316,-0.00534213952221624,0.0156034433099898,0.0162982467226532,0.00387983956333647,0.000259678809771301,0.0332176338212305,-0.0061710982607119,-0.0488138907390341,0.0318956456023319,0.00219602567218362,-0.0123659340429499,0.0385957699916054,0.00249752773803232,-0.0335242237733839,0.00866528718560791,0.00782049623289007,0.049387781084773,0.0124789409123075,0.01310968556735,-0.0023786814913145,-0.0138633555938327,-0.0234110407269955,0.0152318576286286,0.0184666176458618,-0.0202024079617114,-0.00379604747459104,-0.00673771023993722,-0.00337972026219176,0.00427268654389717,0.0119443865484386,-0.0376086137914407,-0.0114805068057887,0.00250417964767178,-0.0134950347186297,-0.00159066790527331,0.0060530415598674,-0.014418910442047,0.00350793293624309,0.0308853117734166,-0.0126745072164703,0.00962279843500435,0.0128920518632362,-0.00260166859272648,0.00370310993025719,0.0149344189989672
"Tcf20",-0.0469409513585557,0.0242944923148312,0.0403732119142883,0.0314945010185585,6.44556648451373e-05,-0.0253866996516358,-0.0366112293906641,0.0307627371247328,0.0493354228251993,-0.0124281543171525,0.0103653928022287,0.0114390707537335,0.0035482793524743,0.00962139154907283,0.00574362691328339,0.0166990068298774,-0.0144295846284279,0.0238570849731038,0.0306219386016863,-0.0183730389863807,0.02474027304552,0.0423859635663756,-0.0406343586710726,0.0614646243077243,-0.00555678215989377,0.0433558858912585,-0.0421661378048644,-0.0127378707709584,0.0148808992268231,-0.00503102140634326,0.034683888494837,0.0423784278543005,-0.0334428196039822,-0.0247347795010509,-0.0374173949313695,-0.0148011002030724,-0.0550441510548375,0.0573027542163224,-0.0150030368294457,0.0687164079929482,0.0358941384670109,0.0727244254928371,0.0337722427569619,0.0225565384361987,0.074908909407655,-0.046727007646253,-0.0201261864383301,-0.0392413330728792,0.0393955679141883,0.0393510606099864,0.00481362111700723,-0.0209777669422259,0.00173910365886623,-0.0209130483110444,-0.00113693958615791,0.0402164189789179,-0.0348727415360946,-0.0158746481938408,0.00971805621749387,-0.0196524420133843,-0.032288843685336,0.0664066684287822,-0.0174815230113407,-0.0362727348028214,0.0102573956218902,-0.00898862434801325,0.0256005638099202,0.0113215719903937,0.0571812217603299,0.0553060648316164,0.0178715170595277,0.020610016114385,0.0114042129978188,-0.0269106953369135,-0.0215294359712096,-0.00339009357760833,0.0277696984507789,-0.00541652294471778,0.000392949978460055,-0.0438994430506777,-0.00539447157405108
"Tcf7",-0.0687329851025158,0.0231569835950482,0.00180904283452369,0.0341809781743241,0.00750793636397858,-0.00181012818662941,0.0176756786446451,-0.00448034725957295,0.000766691548388862,0.0175690208963987,0.00318828550127577,0.014138390616773,-0.0204103790025134,0.0496055817564387,0.0086969958541127,0.00222131522767603,-0.0129754421797789,0.0225222153886132,-0.0152272246774626,0.0045019785023521,0.0191624876841681,0.0117253720248264,0.0449991899883518,-0.00587582220938797,-0.0289669298543945,-0.00485016028466978,-0.0183442220463231,0.0618692466265552,0.00678222623565701,0.00854063155911423,-0.0214878784883733,0.0187578519988714,-0.0299632234894742,-0.000748958138437666,0.00368274275607944,-0.0510187532856974,-0.0187679164388108,0.0252183520518225,0.00306886537361899,-0.0337113088964042,0.00044139050943606,0.0207205155230787,0.0151630372154725,-0.0112666927336849,0.00238489116939068,0.0605035848774565,0.0295937031119592,0.0286695893999264,0.0490335863751147,-0.0033751425844755,0.0196250427561911,0.0186314620757501,-0.0270580235913824,-0.0118229529410064,0.0070670442102886,0.00798953971127158,-0.0116961206710518,-0.0133730688113336,0.0048231617212641,-0.0172849602863369,-0.00830975255041191,-0.0107316266378629,-0.00592845306110438,-0.00854060435397751,0.000104255380508358,-0.0111930060238996,0.00163110246561179,-0.0111457539589379,0.0142139136268997,-0.0029602374316376,0.00644044884836131,-0.00433528801744337,-0.000595747005911298,0.01519973071192,0.000809398148570451,0.0130820002392235,-0.0071468954562373,0.0152183063978252,-0.0156500484226114,0.00403543644707932,-0.00523110759817205
"Tcirg1",0.0330395285414755,-0.0134400450170275,-0.0169404863216877,-0.00871105257265135,-0.0462584548779635,0.011584760347677,-0.0516098681070424,-0.000323937841428197,-0.00762723967265001,-0.0401270894143868,0.0590083367452194,-0.0511056174425526,0.0172504301370159,-0.0481119181883296,0.000845613765830491,0.0218581841413536,-0.0684810499378111,0.00667981028933036,0.0553212583509228,0.0174727055520671,0.00599866298692444,0.00162114979088461,0.0123256165011993,-0.0707931296492694,0.0281654926492545,0.0273837112440021,0.0523778922898706,0.0714220520566562,0.00797580976799226,-0.0139287122532615,0.07140700442427,-0.0176012733053579,0.0705156702669903,0.0510224341701812,-0.00307778895961574,0.0619098295265176,0.0235849070670192,0.0230662853415446,0.0603342366250554,0.055003114192995,0.0234469098577098,0.0273111491536166,-0.00829609634384224,-0.0210244110212781,-0.027199348160953,-0.00647175803477149,0.00410879856333803,0.0224799859240798,-0.00566233366531763,-0.0136777124021395,-0.0141043450902401,0.109812748116751,-0.00982849492186051,-0.0115573344046541,0.000235492052355991,0.00191599046465622,-0.0285519915834676,0.0119256016212505,-0.0225813835422919,-0.0342726676580922,-0.0207106120859628,-0.0163761298793165,0.0139379855192682,-0.0443531700351663,0.0339934727733096,-0.0370783303889378,-0.0454184138229084,-0.0326524636659224,-0.0791730987926692,-0.0311649385685219,-0.0137610566507678,-0.0108052816574613,-0.0406597150827811,0.0355893214174001,0.00963254707276967,0.0217634466794278,0.0277521846574719,-0.00495652619657658,0.0507343483451209,-0.00187376252269547,-0.0171675498051146
"Tcof1",-0.0304752360836611,0.0240819898369116,0.036335621782908,0.0389322257610653,0.0130838249309417,0.0140375937936339,0.0515870029697109,0.0105033482137739,-0.00315017678864934,0.0343531749160069,0.038582510983806,-0.03345575861699,0.0213598927506076,-0.0449893479732255,-0.00313809632059363,0.00635387461411537,0.0892934261027873,-0.0110929499318912,0.0794361698214955,-0.0846683718762766,0.00752731949675059,-0.0228659216821087,0.046092796185554,-0.0171200411564781,0.0137621176174123,0.00658725478913052,0.0565747841101564,-0.0540301023316092,-0.0314619508496022,0.0289363915636747,-0.00280731220389308,-0.040282509728875,0.00940564286107607,0.000888641295222162,0.0333154756760512,-0.00693834145691334,-0.0894630549622241,0.00819108811973311,0.0273558035082317,-0.0304883679390204,-0.0214283542495189,0.0166740834727721,0.00548657218634728,0.0327552552709128,0.0160874483933772,0.00747177798048375,0.00593280698624556,-0.00668948872284885,-0.0344289968174367,0.0215832033857454,-0.0103115688014706,0.0208018400674998,-0.00291678415917663,0.00122523829038462,0.017075591473875,-0.0419908117652742,-0.0240023397208937,-0.0147052907674892,-0.0322940688781364,0.0096814638838709,0.0129149165178813,0.00912326349437431,-0.0177603140131781,-0.0545745819533214,0.000349545892723361,-0.0269208514464382,0.0190226327852181,0.0302627823100315,-0.00782749233913655,-0.0118936187997043,-0.0239003574888274,0.00264724148131382,-0.0198242667988623,-0.0403903257855087,-0.0106837485117051,-0.00195254561251343,-0.00697458817413949,-0.0503691233449509,0.0209838531183027,-0.00460415820859105,-0.0176850516528433
"Tecpr1",-0.0371294507314887,0.0483359392470526,0.0158761787261324,0.0255281254660167,-0.0264978827981458,-0.00314723771586766,-0.00166668548993177,-0.016171012243526,0.0582390144848249,0.026118595382607,-0.003763521695371,0.0257304698107663,0.00379641010494305,-0.00725403240461946,0.0615411225859202,0.0143053446033223,-0.0193242358966621,-0.0657432948125193,-0.0269045392348348,0.00210717837207461,0.0470238759103859,0.00826548982863291,-0.0108250317987916,-0.00821513427341256,-0.0180211837297572,0.0725997240535318,0.00386554018237178,0.0235413212096136,0.0122508872983234,-0.0487553939665694,-0.0493521744109551,0.028511237847379,0.00704086938402142,-0.0295027172873977,-0.0285742586383934,0.00356327236639541,-0.0100960022798232,0.103955556456108,0.018239929653237,0.0384417486320179,-0.0483578085313259,-0.018661055531618,0.00949341286119378,-0.0238921855162509,0.0154518857082362,0.019511754956054,0.0247717261635552,0.00669509113380803,0.0444115896639123,-0.0117463028683174,-0.00442202806130791,-0.00076764101519918,0.00237800127953417,0.0073392174721232,0.0076107555462971,-0.0191648360696714,-0.00844897817397855,-0.00587478323781859,-0.0106354885226869,-0.00951461056771682,-0.0328707598577832,-0.00382853560070889,-0.00178402715154831,0.0234362973919152,-0.0159248620184748,0.0136012919714885,-0.00941451130070477,-0.00778317874684275,0.0155054883599631,0.00274837060231653,-0.0102969909955953,-0.00379997858344038,0.0270087437259186,-0.00338546584519521,0.0124158041104085,-0.0216322661616129,-0.0268299565033898,0.015668327055306,-0.00795172614551227,0.00380405211324312,0.00856577496476476
"Tet3",-0.0513473745233994,0.0093627127622795,0.0293507791587151,0.0202095326268792,-0.0281845989728437,-0.0205603240931238,-0.00902063972712595,0.0124103577706632,0.0289449326142461,-0.0125033214362544,-0.0498331097608429,-0.00130926714627006,0.0650989142153394,-0.0308920660980773,0.00914110719746132,0.00796802638807733,-0.0304213361232615,-0.0426890626749514,-0.0018641404082449,0.0472505338017497,0.0321857926541679,0.0425686059520673,-0.0169801255499566,0.0179200712623319,-0.0666219812406052,0.0326259399648108,0.0213961003739505,-0.0232943465311635,-0.0339304523895815,0.0234898209875317,-0.00942652005679409,0.0340760093399353,-0.047907574347765,0.0748702694743684,-0.0132023612553867,0.0157343886232519,0.0158244687497817,0.0506873505768566,0.0488539529741731,0.035823700564211,0.0822539663712209,-0.00409827338142572,0.0124466550967343,-0.00872325022019529,-0.00301202840425988,-0.0106551141638816,0.00222424693137618,0.020501168882932,0.0374422705633975,0.0446668238291058,-0.000372692496982071,0.0135928270008733,0.0364293042766099,-0.0227581819745865,0.025632545849949,0.00702320421273092,0.0046017532253529,0.0206712361163958,0.0433218550531731,0.0265586848139559,-0.063873817730236,0.0278015789618795,0.0103155205022642,0.0147147082921452,0.0209625239493283,0.0273479522957691,0.0200907651976843,0.00751175246857273,0.0483616287666606,0.0225444868781591,-0.0174068908642879,0.015287400492054,0.0261704505623492,-0.00538247774793287,-0.0279580810681542,-0.0314999604986283,0.0187994431702596,0.0787783407477428,-0.0219075989973676,-0.0010686662604156,0.0146794379451647
